billing_date,client_id,client_name,region,contract_type,consumption_kwh,co2_emissions,cost_per_kwh,total_cost,renewable_energy_percentage
2024-07-08,5063,Contreras LLC,Centro,Residencial,9408,1895.59,0.15,1411.2,7
2024-04-11,5064,"Brown, Taylor and Krause",Este,Comercial,2593,1127.42,0.25,648.25,18
2024-08-31,5065,Richard LLC,Sur,Residencial,1925,780.09,0.2,385.0,25
2024-08-18,5066,Romero PLC,Este,Residencial,7951,1483.58,0.24,1908.24,62
2024-08-09,5067,"Johnson, Byrd and Cook",Oeste,Residencial,4046,1392.14,0.21,849.66,10
2024-07-07,5068,"Carr, Smith and Gonzales",Centro,Residencial,9513,133.37,0.11,1046.43,63
2024-10-12,5069,"Burnett, Roy and Bowers",Norte,Comercial,7093,1910.49,0.12,851.16,11
2024-01-11,5070,Aguilar-Jacobson,Sur,Residencial,6898,685.72,0.24,1655.52,49
2024-04-05,5071,Blake PLC,Norte,Comercial,4222,615.85,0.12,506.64,16
2024-09-17,5072,Dillon-Hoffman,Sur,Comercial,5735,1404.37,0.16,917.6,39
2024-03-04,5073,"Kirk, Villarreal and Pugh",Norte,Residencial,3572,1260.92,0.14,500.08,64
2024-05-24,5074,"Everett, Long and Luna",Centro,Comercial,607,656.52,0.2,121.4,34
2024-01-28,5075,Chapman-Barrett,Norte,Comercial,6364,1385.78,0.21,1336.44,62
2024-08-03,5076,Jackson Group,Este,Residencial,3537,1939.17,0.16,565.92,70
2024-01-12,5077,"Henderson, Edwards and Ramos",Este,Residencial,8929,1634.8,0.19,1696.51,81
2024-06-10,5078,Graham-Gill,Norte,Comercial,350,1860.73,0.16,56.0,73
2024-06-12,5079,"Neal, Martinez and Robinson",Este,Residencial,6611,896.43,0.14,925.54,22
2024-05-05,5080,Sandoval Group,Centro,Residencial,8293,1081.22,0.21,1741.53,8
2024-10-16,5081,"Baker, Morris and Nichols",Oeste,Comercial,5383,770.9,0.12,645.9599999999999,26
2024-03-17,5082,Owens and Sons,Centro,Residencial,7537,184.63,0.18,1356.66,30
2024-06-15,5083,Hoffman Ltd,Norte,Comercial,6296,1220.33,0.19,1196.24,4
2024-04-14,5084,"Hardin, Harris and Davis",Norte,Residencial,7137,917.4,0.15,1070.55,57
2024-09-22,5085,Peterson LLC,Centro,Comercial,2244,1731.64,0.25,561.0,86
2024-03-08,5086,"Cobb, Meyer and Jones",Este,Comercial,3371,205.68,0.19,640.49,50
2024-04-15,5087,"Manning, Bradley and Hayes",Este,Residencial,6116,828.87,0.13,795.08,92
2024-06-29,5088,Mcknight and Sons,Centro,Residencial,4306,401.11,0.22,947.32,29
2024-10-01,5089,Martinez and Sons,Este,Comercial,7947,1807.4,0.18,1430.46,93
2024-07-18,5090,Lawson Inc,Norte,Comercial,1189,1729.84,0.23,273.47,99
2024-04-16,5091,Clark-Douglas,Sur,Residencial,9928,1022.67,0.23,2283.44,64
2024-07-12,5092,Austin-Bailey,Este,Comercial,6714,1965.49,0.18,1208.52,15
2024-06-13,5093,Branch Group,Norte,Comercial,6964,352.71,0.24,1671.36,52
2024-08-21,5094,"Evans, Thomas and Simpson",Centro,Comercial,5015,1431.8,0.21,1053.15,53
2024-06-04,5095,Braun-Dominguez,Sur,Residencial,5393,1616.9,0.23,1240.39,77
2024-10-29,5096,Jenkins-King,Oeste,Comercial,3392,302.1,0.21,712.3199999999999,57
2024-04-05,5097,Nguyen-Brown,Este,Residencial,802,1747.54,0.22,176.44,45
2024-05-30,5098,"Murray, Andersen and Cook",Sur,Comercial,2139,1967.35,0.23,491.97,9
2024-02-26,5099,Lara Inc,Sur,Residencial,6127,1485.92,0.11,673.97,45
2024-03-29,5100,Douglas-Chan,Este,Residencial,6117,409.45,0.1,611.7,35
2024-02-20,5101,Davis and Sons,Oeste,Residencial,9156,831.67,0.16,1464.96,74
2024-04-08,5102,Wilson-Smith,Este,Comercial,545,1113.08,0.25,136.25,41
2024-05-04,5103,"Sharp, Reynolds and Warren",Norte,Residencial,7213,1963.14,0.14,1009.82,51
2024-04-11,5104,Chaney-Johnson,Oeste,Residencial,2369,704.06,0.2,473.8,77
2024-04-14,5105,Ruiz-Boyd,Centro,Residencial,6066,504.14,0.2,1213.2,90
2024-10-19,5106,Miller-Mccormick,Sur,Residencial,7472,208.63,0.23,1718.5600000000002,71
2024-01-24,5107,"Adams, Calderon and Jackson",Oeste,Comercial,349,718.45,0.22,76.78,33
2024-09-12,5108,Scott-Perez,Sur,Residencial,9121,359.03,0.17,1550.5700000000002,76
2024-08-25,5109,Jacobson-Leblanc,Este,Residencial,789,1997.8,0.1,78.9,42
2024-03-14,5110,Patel Inc,Oeste,Comercial,9163,1306.53,0.25,2290.75,51
2024-10-20,5111,Johnson-Lambert,Norte,Comercial,377,1657.63,0.21,79.17,68
2024-01-03,5112,Wolfe-Roberts,Sur,Residencial,1527,488.83,0.14,213.78000000000003,90
2024-02-14,5113,Howard-Dougherty,Este,Comercial,6340,640.07,0.16,1014.4,89
2024-10-27,5114,Lopez-Brown,Norte,Comercial,937,1501.05,0.18,168.66,41
2024-05-28,5115,"White, Reynolds and Collins",Oeste,Residencial,3124,1672.36,0.16,499.84,7
2024-06-13,5116,Anderson-Little,Norte,Comercial,574,723.0,0.19,109.06,88
2024-07-16,5117,"Martin, Stafford and Zamora",Norte,Comercial,3860,1805.1,0.19,733.4,5
2024-07-12,5118,"Holt, Dunn and Campbell",Sur,Residencial,4938,1035.11,0.14,691.32,67
2024-02-02,5119,Robinson-Rivera,Centro,Comercial,4564,1253.78,0.14,638.96,97
2024-08-19,5120,"Lawrence, Bernard and Castillo",Centro,Residencial,7048,90.57,0.15,1057.2,84
2024-01-12,5121,Armstrong-Sanders,Oeste,Comercial,6271,613.52,0.21,1316.91,25
2024-08-26,5122,Marsh LLC,Sur,Comercial,3709,1447.14,0.22,815.98,35
2024-07-06,5123,"Boyd, Wong and Ramirez",Norte,Residencial,1809,146.51,0.11,198.99,33
2024-10-03,5124,"Cervantes, Sloan and Knight",Sur,Residencial,6902,361.92,0.12,828.24,67
2024-01-16,5125,Schmitt-Erickson,Centro,Residencial,1783,1236.42,0.14,249.62000000000003,3
2024-09-09,5126,Berry Inc,Oeste,Residencial,8465,1447.27,0.2,1693.0,70
2024-07-03,5127,Robles-Brown,Centro,Comercial,6861,1664.16,0.25,1715.25,19
2024-02-29,5128,Hernandez-Smith,Este,Residencial,8500,1579.91,0.14,1190.0,63
2024-02-06,5129,White and Sons,Sur,Comercial,4810,1158.71,0.15,721.5,6
2024-10-10,5130,Shea LLC,Sur,Residencial,8598,830.52,0.14,1203.72,81
2024-05-20,5131,"Hayes, Hernandez and Green",Oeste,Comercial,8690,116.67,0.19,1651.1,12
2024-10-22,5132,Estrada LLC,Sur,Comercial,9392,343.66,0.25,2348.0,98
2024-10-21,5133,Gill Group,Centro,Comercial,7213,1669.15,0.13,937.69,76
2024-07-25,5134,"Gardner, Vazquez and Murray",Oeste,Residencial,6496,574.9,0.18,1169.28,38
2024-03-03,5135,Jackson LLC,Oeste,Residencial,2895,1595.72,0.21,607.9499999999999,21
2024-05-08,5136,Tapia PLC,Sur,Comercial,2075,586.53,0.11,228.25,57
2024-08-17,5137,Fisher-Morgan,Este,Residencial,1495,1507.16,0.15,224.25,67
2024-01-18,5138,White and Sons,Oeste,Comercial,9348,964.32,0.14,1308.72,72
2024-03-28,5139,Schaefer Group,Oeste,Comercial,2777,1043.4,0.18,499.86,49
2024-09-15,5140,Hayes LLC,Oeste,Residencial,8419,1942.54,0.23,1936.37,30
2024-08-02,5141,Hall Group,Oeste,Residencial,963,1146.03,0.19,182.97,55
2024-08-29,5142,Wood PLC,Este,Comercial,1973,1163.25,0.13,256.49,43
2024-03-26,5143,Stephens Group,Centro,Comercial,7241,1815.43,0.22,1593.02,43
2024-10-14,5144,Hoffman-Jackson,Este,Residencial,6562,908.5,0.1,656.2,67
2024-03-30,5145,Banks-Taylor,Norte,Comercial,1271,533.57,0.23,292.33000000000004,55
2024-08-07,5146,"Gay, Dalton and Hernandez",Oeste,Comercial,9656,1119.12,0.18,1738.08,21
2024-01-20,5147,"Jordan, Beasley and Snyder",Norte,Comercial,3764,1139.18,0.21,790.4399999999999,99
2024-08-14,5148,Williams LLC,Centro,Comercial,4565,1073.62,0.21,958.65,50
2024-06-24,5149,May Group,Oeste,Residencial,6296,1212.64,0.21,1322.16,22
2024-09-13,5150,Fernandez-Brown,Centro,Comercial,4308,1836.14,0.17,732.36,84
2024-07-15,5151,Dodson-Young,Sur,Residencial,467,1070.76,0.22,102.74,86
2024-03-14,5152,"Miller, Torres and Williams",Norte,Residencial,6166,455.33,0.17,1048.22,86
2024-08-21,5153,Leon-Williams,Oeste,Residencial,7866,1006.85,0.24,1887.84,38
2024-02-04,5154,Wilkinson-Bernard,Oeste,Residencial,6192,487.3,0.17,1052.64,17
2024-07-06,5155,Ayala-Jensen,Este,Residencial,428,315.75,0.19,81.32000000000001,48
2024-09-25,5156,"Black, Lambert and Gonzalez",Oeste,Comercial,2572,63.56,0.18,462.96,58
2024-03-29,5157,"Butler, Reid and Olson",Oeste,Residencial,2997,989.66,0.21,629.37,56
2024-01-17,5158,Heath and Sons,Centro,Residencial,9665,1554.62,0.21,2029.65,45
2024-04-26,5159,Nguyen Inc,Este,Comercial,1299,1926.34,0.21,272.79,98
2024-02-17,5160,Robertson and Sons,Centro,Comercial,7376,199.37,0.15,1106.4,66
2024-03-09,5161,Gray PLC,Sur,Residencial,9406,1407.78,0.22,2069.32,86
2024-05-22,5162,"Cummings, Cook and Young",Centro,Residencial,7698,1394.74,0.2,1539.6,55
2024-06-21,5163,Cardenas-Smith,Sur,Residencial,595,1712.87,0.19,113.05,58
2024-01-04,5164,Johnson-Gonzalez,Oeste,Residencial,6659,1343.5,0.16,1065.44,69
2024-10-17,5165,Arnold-Dixon,Sur,Comercial,2669,663.55,0.22,587.18,8
2024-07-10,5166,Campbell-Christensen,Sur,Comercial,1055,1555.48,0.13,137.15,97
2024-09-05,5167,Sullivan-Shepherd,Norte,Comercial,4559,620.35,0.13,592.6700000000001,49
2024-09-27,5168,"Martin, Cooper and King",Sur,Residencial,5797,1398.23,0.24,1391.28,4
2024-07-11,5169,"Hoffman, Mays and Gross",Sur,Residencial,7948,1060.73,0.23,1828.04,76
2024-06-06,5170,White LLC,Oeste,Residencial,544,1403.72,0.2,108.8,6
2024-08-26,5171,Tran LLC,Centro,Residencial,8214,1223.63,0.12,985.68,81
2024-07-14,5172,"Faulkner, Harris and Dorsey",Este,Residencial,2401,346.08,0.18,432.18,47
2024-04-14,5173,"Lawrence, Gonzalez and Thompson",Este,Comercial,1632,598.7,0.18,293.76,86
2024-09-19,5174,Anderson Ltd,Norte,Residencial,8464,592.73,0.12,1015.68,14
2024-02-09,5175,Fowler-Solis,Este,Residencial,1144,619.4,0.1,114.4,12
2024-03-25,5176,Harris-Adams,Oeste,Residencial,4793,737.35,0.15,718.9499999999999,42
2024-05-11,5177,Fitzgerald LLC,Centro,Comercial,7409,1714.94,0.2,1481.8000000000002,69
2024-01-23,5178,Sanders-Grant,Oeste,Residencial,3615,197.5,0.15,542.25,21
2024-02-04,5179,Kim LLC,Sur,Comercial,6695,1437.69,0.16,1071.2,89
2024-08-17,5180,Kline-Kaiser,Norte,Residencial,9898,320.38,0.11,1088.78,76
2024-07-08,5181,"Mitchell, Vasquez and Sanchez",Sur,Comercial,2820,1622.12,0.25,705.0,61
2024-06-09,5182,Wright LLC,Este,Residencial,5570,998.07,0.18,1002.6,0
2024-05-18,5183,Hale LLC,Oeste,Comercial,3921,475.95,0.16,627.36,51
2024-05-30,5184,Wright Group,Centro,Comercial,196,86.02,0.13,25.48,56
2024-09-04,5185,Mann Inc,Sur,Comercial,6452,1198.73,0.18,1161.36,61
2024-10-20,5186,Weber-Richard,Este,Residencial,3577,461.81,0.16,572.32,72
2024-05-16,5187,"Flowers, Hall and Martin",Este,Comercial,2906,907.52,0.19,552.14,53
2024-05-30,5188,Cox Ltd,Norte,Comercial,8118,163.64,0.24,1948.32,55
2024-10-08,5189,"Allen, Fitzgerald and Marshall",Oeste,Residencial,8075,444.16,0.17,1372.75,49
2024-10-03,5190,Morrison-Irwin,Centro,Residencial,9754,169.05,0.22,2145.88,29
2024-01-05,5191,Rodriguez LLC,Oeste,Comercial,9560,1615.52,0.18,1720.8,51
2024-06-29,5192,"Mccall, Watson and Houston",Centro,Comercial,2343,665.28,0.13,304.59000000000003,2
2024-08-07,5193,Cole-Graham,Norte,Comercial,6809,1537.4,0.25,1702.25,28
2024-10-07,5194,Smith-Carrillo,Centro,Residencial,5034,531.05,0.16,805.44,65
2024-04-22,5195,"Watts, Young and Garcia",Centro,Residencial,3372,1271.39,0.22,741.84,92
2024-02-27,5196,Baker Inc,Sur,Comercial,6370,1969.9,0.19,1210.3,36
2024-04-10,5197,Pierce and Sons,Este,Residencial,2087,841.99,0.19,396.53,20
2024-11-01,5198,Huang Group,Sur,Residencial,976,1450.27,0.18,175.68,55
2024-09-12,5199,Shields-Ingram,Sur,Residencial,9420,889.08,0.21,1978.2,58
2024-03-14,5200,"Leon, Schroeder and Jordan",Sur,Comercial,6211,1929.97,0.15,931.65,64
2024-09-23,5201,Pena-Jimenez,Centro,Comercial,8977,1032.14,0.16,1436.32,12
2024-02-28,5202,Ford PLC,Centro,Comercial,8195,1693.84,0.19,1557.05,7
2024-02-14,5203,Austin-Ryan,Este,Residencial,8563,1457.13,0.24,2055.12,5
2024-10-23,5204,Dean PLC,Sur,Comercial,631,478.26,0.15,94.65,41
2024-01-01,5205,"Harris, Moore and Mcmahon",Sur,Residencial,9650,469.43,0.11,1061.5,38
2024-04-11,5206,Douglas PLC,Este,Comercial,3698,1122.35,0.17,628.6600000000001,87
2024-01-22,5207,York LLC,Este,Residencial,340,1034.67,0.17,57.8,8
2024-03-22,5208,Whitehead Inc,Este,Comercial,215,874.86,0.16,34.4,3
2024-04-04,5209,Bishop-Mccoy,Este,Comercial,703,1965.22,0.2,140.6,15
2024-02-10,5210,"Baker, Smith and Mcdaniel",Centro,Comercial,5116,532.22,0.12,613.92,41
2024-04-03,5211,Smith Inc,Este,Residencial,8629,1001.81,0.16,1380.64,17
2024-06-19,5212,"Sutton, Waller and Farrell",Oeste,Comercial,6334,1450.01,0.18,1140.12,7
2024-07-22,5213,"Alexander, Moore and Phelps",Oeste,Residencial,8966,540.88,0.15,1344.9,47
2024-03-25,5214,Thompson-Sanchez,Norte,Comercial,1083,1635.93,0.13,140.79,82
2024-08-20,5215,"Lane, Stephenson and Arnold",Norte,Residencial,7560,1048.29,0.14,1058.4,63
2024-03-07,5216,Watts Ltd,Este,Comercial,6753,1992.2,0.16,1080.48,76
2024-08-15,5217,"Villegas, Brown and White",Sur,Comercial,9338,291.29,0.21,1960.98,43
2024-07-13,5218,"Durham, Powell and Barnes",Centro,Comercial,1870,1782.98,0.11,205.7,24
2024-09-03,5219,Brady LLC,Centro,Comercial,9856,1745.56,0.22,2168.32,23
2024-10-15,5220,Farrell LLC,Centro,Residencial,7990,1721.03,0.15,1198.5,10
2024-04-21,5221,Swanson and Sons,Sur,Residencial,9159,1458.2,0.11,1007.49,41
2024-01-19,5222,Rogers Ltd,Este,Residencial,6512,313.32,0.17,1107.0400000000002,37
2024-06-19,5223,Sanchez Ltd,Este,Comercial,3327,103.6,0.25,831.75,98
2024-09-14,5224,Mcmahon-Baker,Sur,Residencial,4000,1853.07,0.12,480.0,56
2024-07-28,5225,Ellis Ltd,Oeste,Comercial,7620,1420.18,0.1,762.0,92
2024-04-16,5226,"Buck, Camacho and Hinton",Oeste,Comercial,7028,484.07,0.22,1546.16,25
2024-04-24,5227,"Fuller, Austin and Watts",Norte,Residencial,7617,103.75,0.1,761.7,95
2024-10-25,5228,Casey-Byrd,Este,Residencial,3763,1470.37,0.19,714.97,38
2024-08-10,5229,"Hopkins, Jones and Hudson",Centro,Residencial,9832,1349.36,0.16,1573.12,93
2024-11-03,5230,Crawford-Palmer,Centro,Comercial,7089,1313.48,0.17,1205.13,43
2024-04-24,5231,"Wagner, Lindsey and Arnold",Oeste,Residencial,7521,1846.63,0.14,1052.94,49
2024-10-23,5232,Jones-Anderson,Norte,Comercial,4468,263.65,0.22,982.96,83
2024-10-30,5233,Castillo-Pruitt,Este,Residencial,5637,117.91,0.19,1071.03,85
2024-04-17,5234,Bennett LLC,Oeste,Residencial,7958,522.9,0.24,1909.92,80
2024-02-28,5235,Gomez-Hunt,Centro,Comercial,6850,792.97,0.16,1096.0,83
2024-04-11,5236,Zamora-Wilson,Este,Comercial,9327,599.7,0.22,2051.94,7
2024-10-13,5237,"Obrien, Bailey and Thompson",Este,Residencial,8139,200.51,0.19,1546.41,73
2024-07-31,5238,"Oneill, Lane and Chavez",Sur,Residencial,6858,254.82,0.22,1508.76,87
2024-09-24,5239,Zhang-Cohen,Sur,Comercial,6502,700.65,0.15,975.3,14
2024-10-31,5240,"Smith, Holmes and Hall",Centro,Comercial,9085,1162.31,0.16,1453.6,50
2024-05-19,5241,Burns-Harris,Centro,Comercial,1564,530.94,0.23,359.72,45
2024-08-18,5242,Campos LLC,Sur,Residencial,1838,1235.35,0.17,312.46000000000004,18
2024-03-05,5243,Joseph Inc,Centro,Comercial,4016,693.22,0.15,602.4,46
2024-08-13,5244,Harris Ltd,Norte,Residencial,9548,516.05,0.18,1718.64,34
2024-10-19,5245,Mcdonald-Navarro,Este,Comercial,2262,586.59,0.1,226.2,71
2024-08-22,5246,Love LLC,Centro,Comercial,6777,365.58,0.22,1490.94,88
2024-04-22,5247,Stewart-Lewis,Oeste,Residencial,1980,1099.23,0.21,415.8,63
2024-07-24,5248,Morgan Ltd,Centro,Comercial,8069,978.0,0.14,1129.66,35
2024-01-12,5249,Johnson-Mora,Norte,Residencial,8584,1252.36,0.24,2060.16,84
2024-04-07,5250,Mendoza Group,Norte,Residencial,9346,1963.73,0.14,1308.44,84
2024-10-29,5251,Nguyen and Sons,Oeste,Residencial,1727,1983.04,0.19,328.13,60
2024-04-03,5252,Alexander Ltd,Sur,Comercial,1469,248.6,0.24,352.56,76
2024-04-20,5253,Gross PLC,Oeste,Residencial,1531,1968.61,0.11,168.41,51
2024-01-27,5254,"Owens, Brown and Leonard",Oeste,Comercial,797,634.77,0.22,175.34,20
2024-06-07,5255,Nunez Ltd,Centro,Comercial,5929,1177.74,0.21,1245.09,17
2024-01-04,5256,Jackson-White,Sur,Residencial,8398,361.37,0.16,1343.68,90
2024-08-30,5257,Martin-Thomas,Oeste,Comercial,6515,166.77,0.22,1433.3,20
2024-08-29,5258,Taylor Inc,Este,Residencial,9471,251.71,0.14,1325.94,32
2024-07-02,5259,Young Ltd,Este,Comercial,3183,1817.88,0.11,350.13,21
2024-03-08,5260,Ortiz Group,Sur,Residencial,9202,395.19,0.18,1656.36,18
2024-03-09,5261,"Mckee, Simpson and Murphy",Norte,Residencial,4840,1809.84,0.11,532.4,66
2024-01-28,5262,Garza and Sons,Sur,Comercial,4095,991.83,0.21,859.9499999999999,53
2024-10-04,5263,"Jones, Mills and Reed",Este,Residencial,3412,1917.43,0.21,716.52,15
2024-01-10,5264,"Crawford, Caldwell and Baker",Norte,Comercial,785,1111.66,0.18,141.29999999999998,43
2024-06-11,5265,Mckinney Group,Sur,Residencial,7703,694.75,0.21,1617.63,16
2024-04-22,5266,"Rodriguez, Thornton and Clark",Este,Residencial,3138,1375.1,0.13,407.94,65
2024-02-18,5267,Yang-Murphy,Sur,Comercial,7406,151.59,0.17,1259.02,67
2024-05-22,5268,"Brown, Davis and Anderson",Centro,Residencial,192,1852.62,0.18,34.56,94
2024-11-01,5269,Smith PLC,Centro,Residencial,4847,1001.94,0.15,727.05,56
2024-07-01,5270,Jackson-Sanders,Centro,Comercial,3729,119.03,0.17,633.9300000000001,18
2024-03-09,5271,Graves-Torres,Oeste,Residencial,2479,1264.46,0.21,520.59,59
2024-09-02,5272,"Mccarty, Torres and Clayton",Sur,Comercial,5872,1230.15,0.13,763.36,69
2024-09-22,5273,Hill-Richardson,Norte,Comercial,6475,1650.08,0.24,1554.0,10
2024-03-22,5274,"Hunt, Poole and Smith",Centro,Residencial,4966,334.84,0.15,744.9,57
2024-05-13,5275,"Johnson, Flowers and Garcia",Centro,Comercial,9179,1114.63,0.25,2294.75,22
2024-01-30,5276,Bailey Inc,Oeste,Comercial,1038,439.32,0.25,259.5,4
2024-07-03,5277,Ward Ltd,Norte,Residencial,3971,1300.47,0.18,714.78,46
2024-03-09,5278,"Murphy, Harding and Douglas",Norte,Residencial,5621,512.34,0.12,674.52,35
2024-01-31,5279,"Burgess, Gonzales and Kline",Sur,Residencial,7816,555.23,0.11,859.76,37
2024-06-19,5280,Stevens and Sons,Norte,Residencial,7800,1222.46,0.23,1794.0,46
2024-08-27,5281,"Pugh, Alvarez and Mitchell",Norte,Comercial,3969,1832.66,0.1,396.9,71
2024-01-30,5282,"Koch, Edwards and Pacheco",Oeste,Comercial,4632,196.73,0.13,602.16,71
2024-07-17,5283,Torres-Bradshaw,Oeste,Comercial,9416,1809.05,0.11,1035.76,15
2024-03-04,5284,Alvarez-Townsend,Este,Residencial,2921,1903.17,0.14,408.94000000000005,59
2024-08-17,5285,Bryant Inc,Sur,Comercial,1240,1479.99,0.2,248.0,19
2024-07-28,5286,"Jones, James and Mcdonald",Oeste,Comercial,146,357.45,0.13,18.98,21
2024-03-13,5287,"Wheeler, Baker and Henry",Sur,Comercial,3627,845.18,0.11,398.97,11
2024-11-01,5288,Park PLC,Este,Residencial,3087,1099.38,0.19,586.53,73
2024-05-11,5289,Smith-Nicholson,Centro,Residencial,5120,902.89,0.1,512.0,22
2024-04-16,5290,Goodwin Ltd,Oeste,Residencial,8347,1932.29,0.11,918.17,69
2024-10-02,5291,"Wilson, Wyatt and Carpenter",Centro,Residencial,9098,1616.31,0.1,909.8,95
2024-05-09,5292,Moore-Ross,Este,Residencial,6039,80.77,0.15,905.85,76
2024-03-11,5293,Hill-Vang,Oeste,Comercial,3450,1231.37,0.2,690.0,88
2024-05-04,5294,Lee Group,Sur,Residencial,4882,1820.24,0.22,1074.04,52
2024-10-05,5295,"Carr, Smith and Bass",Oeste,Residencial,1581,315.97,0.13,205.53,57
2024-02-21,5296,"Jones, Levy and Roberts",Norte,Residencial,6819,1027.26,0.19,1295.61,96
2024-02-10,5297,Dunn-Lawrence,Este,Residencial,1981,526.87,0.16,316.96,86
2024-09-06,5298,Williams and Sons,Centro,Comercial,6804,1287.7,0.14,952.56,55
2024-07-10,5299,Ortega Group,Sur,Comercial,8394,1305.56,0.24,2014.56,78
2024-09-13,5300,Ruiz-Jackson,Norte,Residencial,5773,1604.25,0.12,692.76,29
2024-08-06,5301,James-Thomas,Sur,Comercial,4939,448.76,0.15,740.85,66
2024-03-05,5302,Brennan Ltd,Centro,Comercial,277,1501.62,0.13,36.01,28
2024-05-09,5303,Aguilar Inc,Norte,Comercial,2854,1502.31,0.2,570.8000000000001,47
2024-10-04,5304,Lane-Carroll,Oeste,Residencial,2000,59.71,0.19,380.0,3
2024-10-20,5305,"Walker, Garcia and Burke",Oeste,Residencial,7346,1442.3,0.15,1101.9,12
2024-02-03,5306,Myers Ltd,Centro,Residencial,6900,965.06,0.23,1587.0,68
2024-01-06,5307,"Morgan, Delgado and Todd",Este,Comercial,4427,178.95,0.12,531.24,93
2024-02-08,5308,Johnson PLC,Centro,Comercial,6447,1892.39,0.19,1224.93,58
2024-03-28,5309,Hill and Sons,Centro,Comercial,384,1376.33,0.17,65.28,17
2024-11-06,5310,"Duran, Allen and Branch",Este,Comercial,6680,1673.42,0.21,1402.8,73
2024-04-27,5311,"Kennedy, Garcia and Griffin",Oeste,Residencial,4583,1283.39,0.19,870.77,55
2024-11-05,5312,Cook-Guzman,Sur,Residencial,5549,67.65,0.14,776.8600000000001,48
2024-10-29,5313,"Rhodes, Howell and Long",Oeste,Comercial,1537,720.49,0.16,245.92,21
2024-07-29,5314,"Malone, Rios and Adams",Oeste,Residencial,8155,233.67,0.14,1141.7,60
2024-07-05,5315,"Boyer, Stevens and Little",Sur,Comercial,774,879.37,0.2,154.8,58
2024-06-10,5316,Donovan-Rocha,Norte,Residencial,1790,1739.49,0.12,214.8,66
2024-02-08,5317,"Greene, Arnold and Smith",Norte,Comercial,3214,430.63,0.15,482.1,18
2024-06-11,5318,"Rosales, Solis and Garcia",Oeste,Comercial,5705,543.33,0.12,684.6,55
2024-05-16,5319,"Smith, Murphy and Scott",Norte,Residencial,6680,1420.76,0.23,1536.4,15
2024-09-06,5320,Garner-Bryant,Sur,Comercial,6703,432.71,0.12,804.36,36
2024-01-04,5321,Martinez LLC,Norte,Comercial,3213,1187.7,0.22,706.86,92
2024-02-01,5322,"Freeman, Holder and Silva",Centro,Comercial,8150,1029.36,0.15,1222.5,26
2024-06-07,5323,"Francis, Crosby and Wagner",Norte,Comercial,9874,538.91,0.25,2468.5,62
2024-07-20,5324,Russell-Cannon,Sur,Comercial,3548,547.46,0.16,567.6800000000001,45
2024-01-18,5325,Hatfield-Baxter,Norte,Comercial,3600,1331.07,0.23,828.0,49
2024-09-18,5326,Gardner PLC,Norte,Comercial,2055,1890.03,0.18,369.9,16
2024-09-14,5327,"Chavez, Hernandez and Spencer",Centro,Comercial,4687,1839.13,0.22,1031.14,4
2024-05-17,5328,James LLC,Centro,Comercial,4589,490.35,0.23,1055.47,45
2024-07-06,5329,Thomas Inc,Norte,Residencial,5706,1932.37,0.23,1312.38,57
2024-09-25,5330,White LLC,Oeste,Comercial,3770,990.63,0.13,490.1,82
2024-09-16,5331,Graham-Williams,Centro,Comercial,6378,1739.44,0.16,1020.48,81
2024-09-17,5332,Allen-Morrison,Oeste,Residencial,7444,383.53,0.21,1563.24,81
2024-01-10,5333,Jones PLC,Norte,Comercial,8908,1154.88,0.16,1425.28,20
2024-04-13,5334,Wells-Bradshaw,Este,Comercial,8339,441.06,0.2,1667.8000000000002,58
2024-05-26,5335,"Salinas, Baker and Fowler",Sur,Residencial,595,361.02,0.24,142.79999999999998,93
2024-06-22,5336,"Brennan, Rice and Ponce",Oeste,Residencial,6518,1790.8,0.19,1238.42,21
2024-07-14,5337,Smith-Carlson,Este,Comercial,6787,656.16,0.16,1085.92,56
2024-07-29,5338,Martinez-Brown,Norte,Comercial,5319,72.2,0.14,744.6600000000001,66
2024-01-08,5339,Ramirez LLC,Norte,Comercial,171,1133.35,0.19,32.49,13
2024-06-19,5340,Hutchinson LLC,Oeste,Residencial,7424,780.85,0.16,1187.84,83
2024-04-19,5341,Ortiz Ltd,Este,Comercial,1233,1917.31,0.24,295.92,37
